,list_query,list_id,dealer_id,query_url
192,info.php?ID=780455&DL=1400,780455,1400,https://www.sgcarmart.com/used_cars/info.php?ID=780455&DL=1400
193,info.php?ID=722102&DL=1013,722102,1013,https://www.sgcarmart.com/used_cars/info.php?ID=722102&DL=1013
194,info.php?ID=796651&DL=1400,796651,1400,https://www.sgcarmart.com/used_cars/info.php?ID=796651&DL=1400
195,info.php?ID=792810&DL=1400,792810,1400,https://www.sgcarmart.com/used_cars/info.php?ID=792810&DL=1400
196,info.php?ID=773796&DL=1054,773796,1054,https://www.sgcarmart.com/used_cars/info.php?ID=773796&DL=1054
197,info.php?ID=797341&DL=1149,797341,1149,https://www.sgcarmart.com/used_cars/info.php?ID=797341&DL=1149
198,info.php?ID=796344&DL=3048,796344,3048,https://www.sgcarmart.com/used_cars/info.php?ID=796344&DL=3048
199,info.php?ID=797307&DL=3196,797307,3196,https://www.sgcarmart.com/used_cars/info.php?ID=797307&DL=3196
200,info.php?ID=797269&DL=3156,797269,3156,https://www.sgcarmart.com/used_cars/info.php?ID=797269&DL=3156
201,info.php?ID=759463&DL=2297,759463,2297,https://www.sgcarmart.com/used_cars/info.php?ID=759463&DL=2297
202,info.php?ID=797308&DL=2397,797308,2397,https://www.sgcarmart.com/used_cars/info.php?ID=797308&DL=2397
203,info.php?ID=797301&DL=1213,797301,1213,https://www.sgcarmart.com/used_cars/info.php?ID=797301&DL=1213
204,info.php?ID=793524&DL=2291,793524,2291,https://www.sgcarmart.com/used_cars/info.php?ID=793524&DL=2291
205,info.php?ID=793092&DL=2683,793092,2683,https://www.sgcarmart.com/used_cars/info.php?ID=793092&DL=2683
206,info.php?ID=790653&DL=2291,790653,2291,https://www.sgcarmart.com/used_cars/info.php?ID=790653&DL=2291
207,info.php?ID=789708&DL=2351,789708,2351,https://www.sgcarmart.com/used_cars/info.php?ID=789708&DL=2351
208,info.php?ID=776450&DL=2351,776450,2351,https://www.sgcarmart.com/used_cars/info.php?ID=776450&DL=2351
209,info.php?ID=705938&DL=2297,705938,2297,https://www.sgcarmart.com/used_cars/info.php?ID=705938&DL=2297
210,info.php?ID=797251&DL=1000,797251,1000,https://www.sgcarmart.com/used_cars/info.php?ID=797251&DL=1000
211,info.php?ID=792129&DL=2756,792129,2756,https://www.sgcarmart.com/used_cars/info.php?ID=792129&DL=2756
212,info.php?ID=791569&DL=2351,791569,2351,https://www.sgcarmart.com/used_cars/info.php?ID=791569&DL=2351
213,info.php?ID=777587&DL=2855,777587,2855,https://www.sgcarmart.com/used_cars/info.php?ID=777587&DL=2855
214,info.php?ID=754283&DL=3219,754283,3219,https://www.sgcarmart.com/used_cars/info.php?ID=754283&DL=3219
215,info.php?ID=741249&DL=2029,741249,2029,https://www.sgcarmart.com/used_cars/info.php?ID=741249&DL=2029
216,info.php?ID=794491&DL=2792,794491,2792,https://www.sgcarmart.com/used_cars/info.php?ID=794491&DL=2792
217,info.php?ID=756361&DL=3196,756361,3196,https://www.sgcarmart.com/used_cars/info.php?ID=756361&DL=3196
218,info.php?ID=797294&DL=1294,797294,1294,https://www.sgcarmart.com/used_cars/info.php?ID=797294&DL=1294
219,info.php?ID=796816&DL=1000,796816,1000,https://www.sgcarmart.com/used_cars/info.php?ID=796816&DL=1000
220,info.php?ID=793424&DL=3350,793424,3350,https://www.sgcarmart.com/used_cars/info.php?ID=793424&DL=3350
221,info.php?ID=792613&DL=1000,792613,1000,https://www.sgcarmart.com/used_cars/info.php?ID=792613&DL=1000
222,info.php?ID=787471&DL=1013,787471,1013,https://www.sgcarmart.com/used_cars/info.php?ID=787471&DL=1013
223,info.php?ID=742922&DL=2814,742922,2814,https://www.sgcarmart.com/used_cars/info.php?ID=742922&DL=2814
224,info.php?ID=793103&DL=3446,793103,3446,https://www.sgcarmart.com/used_cars/info.php?ID=793103&DL=3446
225,info.php?ID=790065&DL=3446,790065,3446,https://www.sgcarmart.com/used_cars/info.php?ID=790065&DL=3446
226,info.php?ID=786282&DL=2429,786282,2429,https://www.sgcarmart.com/used_cars/info.php?ID=786282&DL=2429
227,info.php?ID=782917&DL=1107,782917,1107,https://www.sgcarmart.com/used_cars/info.php?ID=782917&DL=1107
228,info.php?ID=782688&DL=2003,782688,2003,https://www.sgcarmart.com/used_cars/info.php?ID=782688&DL=2003
229,info.php?ID=781978&DL=2563,781978,2563,https://www.sgcarmart.com/used_cars/info.php?ID=781978&DL=2563
230,info.php?ID=780351&DL=3175,780351,3175,https://www.sgcarmart.com/used_cars/info.php?ID=780351&DL=3175
231,info.php?ID=772121&DL=1013,772121,1013,https://www.sgcarmart.com/used_cars/info.php?ID=772121&DL=1013
232,info.php?ID=766712&DL=3133,766712,3133,https://www.sgcarmart.com/used_cars/info.php?ID=766712&DL=3133
233,info.php?ID=765679&DL=3049,765679,3049,https://www.sgcarmart.com/used_cars/info.php?ID=765679&DL=3049
